file,commitId,CBO,WMC,DIT,NOC,RFC,LCOM,NOM,NOPM,NOSM,NOF,NOPF,NOSF,NOSI,LOC,isSmelly,IsBlob,IsClassDataSBP,IsComplexClass,IsFuncDecomp,IsSpaghettiCode,CBOslopeLast10,WMCslopeLast10,DITslopeLast10,NOCslopeLast10,RFCslopeLast10,LCOMslopeLast10,NOMslopeLast10,NOPMslopeLast10,NOSMslopeLast10,NOFslopeLast10,NOPFslopeLast10,NOSFslopeLast10,NOSIslopeLast10,LOCslopeLast10,CBOslopeAllPast,WMCslopeAllPast,DITslopeAllPast,NOCslopeAllPast,RFCslopeAllPast,LCOMslopeAllPast,NOMslopeAllPast,NOPMslopeAllPast,NOSMslopeAllPast,NOFslopeAllPast,NOPFslopeAllPast,NOSFslopeAllPast,NOSIslopeAllPast,LOCslopeAllPast,isSmellyIn15,IsBlobIn15,IsClassDataSBPIn15,IsComplexClassIn15,IsFuncDecompIn15,IsSpaghettiCodeIn15,isSmellyIn30,IsBlobIn30,IsClassDataSBPIn30,IsComplexClassIn30,IsFuncDecompIn30,IsSpaghettiCodeIn30,isSmellyIn45,IsBlobIn45,IsClassDataSBPIn45,IsComplexClassIn45,IsFuncDecompIn45,IsSpaghettiCodeIn45,isSmellyIn60,IsBlobIn60,IsClassDataSBPIn60,IsComplexClassIn60,IsFuncDecompIn60,IsSpaghettiCodeIn60,isSmellyIn75,IsBlobIn75,IsClassDataSBPIn75,IsComplexClassIn75,IsFuncDecompIn75,IsSpaghettiCodeIn75,isSmellyIn90,IsBlobIn90,IsClassDataSBPIn90,IsComplexClassIn90,IsFuncDecompIn90,IsSpaghettiCodeIn90,isSmellyIn105,IsBlobIn105,IsClassDataSBPIn105,IsComplexClassIn105,IsFuncDecompIn105,IsSpaghettiCodeIn105,isSmellyIn120,IsBlobIn120,IsClassDataSBPIn120,IsComplexClassIn120,IsFuncDecompIn120,IsSpaghettiCodeIn120,isSmellyIn135,IsBlobIn135,IsClassDataSBPIn135,IsComplexClassIn135,IsFuncDecompIn135,IsSpaghettiCodeIn135,isSmellyIn150,IsBlobIn150,IsClassDataSBPIn150,IsComplexClassIn150,IsFuncDecompIn150,IsSpaghettiCodeIn150,isSmellyIn165,IsBlobIn165,IsClassDataSBPIn165,IsComplexClassIn165,IsFuncDecompIn165,IsSpaghettiCodeIn165,isSmellyIn180,IsBlobIn180,IsClassDataSBPIn180,IsComplexClassIn180,IsFuncDecompIn180,IsSpaghettiCodeIn180,isSmellyIn195,IsBlobIn195,IsClassDataSBPIn195,IsComplexClassIn195,IsFuncDecompIn195,IsSpaghettiCodeIn195,isSmellyIn210,IsBlobIn210,IsClassDataSBPIn210,IsComplexClassIn210,IsFuncDecompIn210,IsSpaghettiCodeIn210
src.main.java.com.jsoniter.CodegenImplArray,138e771f8c00516085c0713e9b35d2f2b080ee20,0.0,10.0,1.0,0.0,13.0,10.0,5.0,2.0,5.0,1.0,0.0,1.0,112.0,153.0,false,false,false,false,false,false,0.0,-0.77576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12727,-1.32727,0.0,-0.13388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06765,-0.31867,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
demo.src.test.java.com.jsoniter.demo.ListBinding,138e771f8c00516085c0713e9b35d2f2b080ee20,16.0,9.0,1.0,0.0,16.0,28.0,9.0,6.0,1.0,7.0,0.0,0.0,2.0,76.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.spi.CodegenConfig,138e771f8c00516085c0713e9b35d2f2b080ee20,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.TestSlice,138e771f8c00516085c0713e9b35d2f2b080ee20,3.0,4.0,2.0,0.0,10.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,29.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01303,0.0,0.0,0.05211,0.03908,0.01303,0.01303,0.0,0.0,0.0,0.0,0.03908,0.05211,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.IterImplNumber,138e771f8c00516085c0713e9b35d2f2b080ee20,4.0,123.0,1.0,0.0,16.0,49.0,14.0,10.0,14.0,1.0,0.0,1.0,25.0,310.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.output.CodegenImplObject,138e771f8c00516085c0713e9b35d2f2b080ee20,3.0,11.0,1.0,0.0,13.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,17.0,44.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06686,0.17568,0.0,0.0,0.0908,0.06686,0.03343,0.0,0.03343,0.0,0.0,0.0,0.1202,0.37838,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.TestIO,138e771f8c00516085c0713e9b35d2f2b080ee20,2.0,3.0,2.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,29.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01673,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.test.java.com.jsoniter.TestObject,138e771f8c00516085c0713e9b35d2f2b080ee20,7.0,8.0,2.0,0.0,25.0,19.0,7.0,7.0,0.0,1.0,1.0,0.0,8.0,83.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08412,0.1011,0.0,0.0,0.28117,0.30139,0.08412,0.08412,0.0,0.01802,0.01802,0.0,0.09196,1.13105,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
demo.src.test.java.com.jsoniter.demo.ConstructorBinding,138e771f8c00516085c0713e9b35d2f2b080ee20,18.0,17.0,1.0,0.0,19.0,45.0,11.0,9.0,1.0,8.0,0.0,0.0,7.0,107.0,false,false,false,false,false,false,-0.14545,0.0,0.0,0.0,0.14545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29091,0.0,-0.13636,0.0,0.0,0.0,0.13636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,false,false,false,false,false,false,false,false,false,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.spi.Binding,138e771f8c00516085c0713e9b35d2f2b080ee20,7.0,35.0,1.0,0.0,17.0,1.0,7.0,5.0,2.0,16.0,16.0,0.0,6.0,101.0,true,false,true,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14545,0.14545,0.0,0.0,0.43636,0.11976,0.75484,0.0,0.0,0.51895,0.04718,0.14153,0.04718,0.09435,0.20887,0.20887,0.0,0.28306,2.16976,true,false,true,false,false,false,true,false,true,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,true,false,true,false,false,false,true,false,true,false,false,false,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
src.main.java.com.jsoniter.spi.SetterDescriptor,138e771f8c00516085c0713e9b35d2f2b080ee20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,16.0,false,false,false,false,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,fileNotPresentInCommit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
